id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
76702,76939,139980,5837,,,,15.710645,-37.424935,79.9361,-50.36,-16.11,-16,5.23,0.716,G8/K0III,0.987,-35.810211,-52.416467,-48.578801,-0.00000664,0.00002487,0.00000499,4.113037306,-0.653188346,-2.44152E-07,-7.81035E-08,,,Lup,1,76702,,45.04016782,,,
79366,79607,146361,6063,Gl 615.2A,17Sig CrB,,16.24469,33.858613,21.0793,-266.47,-86.88,-12.2,5.23,3.611,F8V,0.599,-7.763883,-15.688492,11.744175,-0.000022,0.00001693,-0.00001432,4.252849989,0.590944273,-1.29188E-06,-4.21206E-07,Sig,17,CrB,1,79366,Gl 615.2,3.13040119,TZ,5.374,5.204
82242,82493,151804,6245,,,,16.859367,-41.230534,100000,0.55,-0.44,-65,5.23,-14.77,O9e,0.047,-22125.61307,-71878.06621,-65909.03373,0.00031089,0.0001037,-0.0001166,4.41377204,-0.719608569,2.66648E-09,-2.13318E-09,,,Sco,1,82242,,70469306.9,V973,5.247,5.217
82478,82730,152601,6280,,23    Oph,,16.909915,-6.153982,73.8007,-30.23,-21.86,-17,5.23,0.89,K2III,1.1,-20.657012,-70.407508,-7.911482,-0.00000528,0.00002044,-0.00000591,4.427005382,-0.107407249,-1.46559E-07,-1.0598E-07,,23,Oph,1,82478,,38.37072455,,,
85773,86036,160269,6573,Gl 684A,26    Dra,,17.58317,61.874554,14.1904,277.38,-525.62,-16.3,5.23,4.47,G0V,0.602,-0.728444,-6.649556,12.514635,0.00001635,-0.00002597,-0.00003175,4.603263177,1.079914688,1.34478E-06,-2.54828E-06,,26,Dra,1,85773,Gl 684,1.419057522,,,
93773,94068,178596,7266,,19    Aql,,19.149976,6.073207,45.7875,-9.02,-78.34,-47,5.23,1.926,F0III-IV,0.346,13.50129,-43.48224,4.844231,-0.00001554,0.0000433,-0.00002238,5.013451884,0.105997454,-4.37302E-08,-3.79803E-07,,19,Aql,1,93773,,14.77746706,,,
98324,98636,190004,7657,,16    Vul,,20.03373,24.938043,67.981,89.69,69.73,-37,5.23,1.068,F2III,0.374,31.291433,-53.109667,28.663232,0.00000313,0.00005292,0.00000488,5.244818123,0.435250961,4.34829E-07,3.38061E-07,,16,Vul,1,98324,,32.56866822,,,
948,950,739,35,NN 3013,The Scl,,0.195552,-35.133119,21.2766,169.01,113.75,-13.5,5.24,3.6,F3/F5V,0.459,17.377471,0.890451,-12.244148,-0.00000543,0.00001718,0.00001754,0.051195353,-0.613188612,8.19384E-07,5.51476E-07,The,,Scl,1,948,,3.16227766,,,
3939,3949,4919,242,,Rho Phe,,0.844768,-50.986816,74.239,62.99,44.67,22,5.24,0.887,F2III,0.356,45.595244,10.251595,-57.683939,0.00002103,0.00002796,-0.00000736,0.221159744,-0.889887807,3.05384E-07,2.16566E-07,Rho,,Phe,1,3939,,38.47689339,Rho,5.279,5.209
7966,7981,10476,493,Gl 68,107    Psc,,1.70827,20.268504,7.5324,-302.12,-677.4,-33.7,5.24,5.855,K1V,0.836,6.370804,3.055661,2.60927,-0.00001665,-0.00002022,-0.00003514,0.447224151,0.353752136,-1.46472E-06,-3.28413E-06,,107,Psc,1,7966,,0.396278034,,,
14009,14043,18537,890,,,,3.014501,52.351744,140.647,31.2,-21.99,-5,5.24,-0.501,B7V,-0.049,60.515654,60.976974,111.360811,-0.00000894,0.00002119,-0.00001321,0.789194415,0.913710304,1.51262E-07,-1.06611E-07,,,Per,1,14009,,138.1656231,,5.334,5.224
15333,15371,20807,1010,Gl 138,Zet2Ret,,3.303309,-62.506363,12.0322,1331.1,646.84,11.5,5.24,4.838,G1V,0.6,3.603559,4.227199,-10.6734,-0.00003384,0.00007997,0.00000698,0.864804348,-1.090941839,6.45335E-06,3.13597E-06,Zet-2,,Ret,1,15333,,1.011113712,,,
16762,16803,22470,1100,,20    Eri,,3.604837,-17.467064,149.2537,33.35,-9.65,14,5.24,-0.63,B8/B9III,-0.117,83.538055,115.286983,-44.799658,-0.00001276,0.00002352,-0.00001096,0.943744004,-0.304857785,1.61685E-07,-4.67845E-08,,20,Eri,1,16762,,155.5965632,EG,5.262,5.202
17415,17457,23363,1146,,24    Eri,,3.741808,-1.163091,200.8032,3.62,-5.26,27,5.24,-1.274,B7V,-0.088,111.895161,166.687977,-4.075984,0.0000124,0.0000248,-0.00000568,0.979603136,-0.020299771,1.75503E-08,-2.55012E-08,,24,Eri,1,17415,,281.57883,,,
17675,17717,23878,1181,,28Tau7Eri,,3.794347,-23.874677,76.9231,48.02,49.01,29,5.24,0.81,A1V,0.075,38.39785,58.936381,-31.133766,0.00000384,0.0000387,0.00000471,0.993357657,-0.416691715,2.32808E-07,2.37607E-07,Tau-7,28,Eri,1,17675,,41.3047502,,,
17912,17954,23985,1188,,,,3.838593,25.579362,56.4653,36.37,-117.95,4,5.24,1.481,A2V,0.231,27.306054,42.992469,24.379523,0.00000105,0.00002022,-0.00002736,1.004941383,0.446444085,1.76327E-07,-5.71838E-07,,,Tau,1,17912,,22.2638363,,,
20334,20384,28093,1395,,Eta Ret,,4.364796,-63.386391,117.9245,85.2,174.37,45,5.24,-0.118,G7III,0.955,21.930322,48.059877,-105.430507,0.00000125,0.00012005,0.00000351,1.142700907,-1.106301228,4.13061E-07,8.4537E-07,Eta,,Ret,1,20334,,97.09570065,,,
21244,21297,29065,1452,,,,4.569936,-8.970258,233.1002,-36.27,-112.18,-27,5.24,-1.598,K4III,1.465,84.203143,214.299876,-36.345349,0.00002094,-0.00005877,-0.00012091,1.196406514,-0.15656053,-1.75842E-07,-5.43864E-07,,,Eri,1,21244,,379.4897062,,,
25134,25197,34787,1751,,16    Cam,,5.391065,57.544395,103.0928,14.94,-55.97,12,5.24,0.174,A0Vn,-0.011,8.782403,54.622867,86.99057,-0.00000258,0.00003099,-0.00000466,1.411377601,1.004339163,7.24312E-08,-2.7135E-07,,16,Cam,1,25134,,74.19933278,,,
26203,26268,37077,1901,,45    Ori,,5.594301,-4.856067,110.2536,-1.44,8.05,-9,5.24,0.028,F0III,0.269,11.646256,109.238698,-9.333282,-0.00000017,-0.00000884,0.00000507,1.464584619,-0.084754351,-6.98132E-09,3.90275E-08,,45,Ori,1,26203,,84.8789503,,,
32394,32480,48682,2483,Gl 245,56Psi5Aur,,6.778983,43.577427,16.7168,-0.28,165.49,-23.9,5.24,4.124,G0V,0.575,-2.452642,11.859259,11.523315,0.00000548,-0.00002639,-0.00000713,1.7747336,0.76056958,-1.35748E-09,8.02318E-07,Psi-5,56,Aur,1,32394,,1.9516413,,,
35295,35393,57240,2791,,,,7.309309,-39.210285,141.844,-9.95,9.01,32,5.24,-0.519,A0V,0.026,-36.939537,103.511628,-89.669476,-0.0000034,0.00002987,-0.00001589,1.913572739,-0.684348575,-4.8239E-08,4.36817E-08,,,Pup,1,35295,,140.4753103,,,
36537,36641,59881,2880,,7Del1CMi,,7.534986,1.914481,233.1002,-2.12,-0.56,29,5.24,-1.598,F0III,0.23,-91.121531,214.410932,7.787368,-0.0000094,0.00002824,0.00000036,1.972654668,0.033413995,-1.02781E-08,-2.71496E-09,Del-1,7,CMi,1,36537,,379.4897062,,,
42215,42334,73495,3420,,Eta Pyx,,8.631154,-26.255,71.0732,-23.44,-12.23,31,5.24,0.981,A0V,-0.03,-40.516266,49.207344,-31.440558,-0.00001065,0.00002564,-0.0000178,2.259630855,-0.458236191,-1.1364E-07,-5.92927E-08,Eta,,Pyx,1,42215,,35.28580258,,,
45212,45344,79735,3674,,,,9.240136,-43.227493,187.6173,-25.01,12.02,15,5.24,-1.126,B4V+...,-0.137,-102.547556,90.401408,-128.498583,0.00000104,0.00002941,-0.00000254,2.419061986,-0.754462074,-1.21252E-07,5.82746E-08,,,Vel,1,45212,,245.6970828,,,
45396,45527,79910,3681,,23    Hya,,9.27826,-6.353144,75.2445,24.94,4.27,-8,5.24,0.858,K2III,1.172,-56.587592,48.890098,-8.326264,0.00000008,-0.00001209,0.00000245,2.429042811,-0.110883289,1.20913E-07,2.07015E-08,,23,Hya,1,45396,,39.51845889,,,
56610,56779,101153,4483,,1Ome Vir,,11.641002,8.134298,152.439,-3.37,6.28,4,5.24,-0.675,M4III,1.499,-150.239364,14.162035,21.569187,-0.00000314,0.0000028,0.00000517,3.047607225,0.14197029,-1.63382E-08,3.04463E-08,Ome,1,Vir,1,56610,,162.1810097,Ome,5.327,5.127
64144,64348,114474,4973,,,,13.189789,-43.368553,68.1663,-114.5,-19.66,-9,5.24,1.072,K1/K2III,1.049,-47.169018,-15.186764,-46.808967,-0.00000098,0.00003943,0.0000016,3.453078704,-0.756924042,-5.55112E-07,-9.53144E-08,,,Cen,1,64144,,32.44890157,,,
73681,73909,134190,5635,,,,15.104638,54.556318,78.9266,47.07,12.81,16,5.24,0.754,G8III,0.958,-31.465477,-33.238524,64.300506,0.0000093,-0.00001637,0.00001617,3.954384957,0.952187377,2.28202E-07,6.21046E-08,,,Boo,1,73681,,43.49106072,,,
79300,79540,145897,6048,,17Chi Sco,,16.230807,-11.837747,116.0093,-5.96,-10.11,-25,5.24,-0.082,K3III,1.394,-50.729322,-101.57897,-23.798205,0.0000087,0.00002493,-0.00000032,4.249215316,-0.206607656,-2.88949E-08,-4.90147E-08,Chi,17,Sco,1,79300,,93.92906516,,,
80377,80620,148349,6128,,,,16.462071,-7.597929,176.9912,-0.95,-153.41,99,5.24,-1,M2 comp,1.721,-68.743387,-161.409083,-23.401993,-0.00003326,-0.000076,-0.00014386,4.309760161,-0.132608878,-4.60573E-09,-7.43753E-07,,,Oph,1,80377,,218.7761624,V2105,5.281,5.171
80598,80843,148897,6152,,,,16.50932,20.479188,192.6782,-89.48,-64.94,19,5.24,-1.184,G8p,1.274,-68.667677,-166.929177,67.411827,-0.00009229,-0.00000467,-0.00005002,4.322129861,0.357429259,-4.33811E-07,-3.14838E-07,,,Her,1,80598,,259.1791135,,,
89921,90200,168905,6875,,,,18.405067,-44.110256,149.4768,1.11,-22.55,0,5.24,-0.633,B2.5Vn,-0.163,11.360058,-106.721687,-104.042031,-0.0000004,0.00001139,-0.00001173,4.818435285,-0.769869202,5.38143E-09,-1.09325E-07,,,CrA,1,89921,,156.0270869,,,
97863,98174,188162,7587,,,,19.951749,-58.901351,85.3971,23.55,-14.87,-2,5.24,0.583,B9.5IV,0.014,21.570112,-38.474783,-73.123751,0.00000541,0.00001029,-0.00000143,5.223355721,-1.028022517,1.14174E-07,-7.20918E-08,,,Pav,1,97863,,50.90963695,,,
101594,101923,196662,7889,,14Tau Cap,,20.654533,-14.95476,348.4321,2.58,-19.66,-5,5.24,-2.471,B7III,-0.129,215.561723,-258.560088,-89.915081,-0.0000053,0.00001317,-0.00003076,5.407344011,-0.261009802,1.25082E-08,-9.53144E-08,Tau,14,Cap,1,101594,,848.0080989,,,
103240,103571,,,,,,20.984753,4.29461,56.5611,-113.43,-150.28,0,5.24,1.477,G0V,0.457,39.722924,-40.041319,4.235573,-0.00001991,-0.0000241,-0.00004109,5.493795474,0.07495509,-5.49924E-07,-7.28578E-07,,,Equ,1,103240,,22.34601058,,5.946,5.196
106785,107128,206356,8285,,41    Cap,,21.700192,-23.262858,70.7214,91.12,-95.5,-44,5.24,0.992,K0III,0.991,53.546638,-36.797591,-27.931264,-0.00002704,0.00005648,-0.00001231,5.681097035,-0.406013459,4.41762E-07,-4.62997E-07,,41,Cap,1,106785,,34.93011376,,,
109226,109572,210855,8472,,,,22.196848,56.839357,37.3552,236.75,129.67,-19,5.24,2.378,F8V,0.534,18.198144,-9.291149,31.271399,-0.00000748,0.00005196,-0.00000342,5.81112124,0.992033928,1.1478E-06,6.28658E-07,,,Cep,1,109226,,9.745407418,,,
112170,112529,215721,8670,,68    Aqr,,22.792535,-19.613375,77.8816,-102.2,-205.95,23,5.24,0.783,G8III,0.941,69.72795,-22.806749,-26.1427,-0.00001574,-0.00003545,-0.00008114,5.967071839,-0.342317971,-4.9548E-07,-9.98474E-07,,68,Aqr,1,112170,,42.34479162,,,
116722,117089,222847,8998,,106    Aqr,,23.736688,-18.276938,116.144,27.6,-3.76,14,5.24,-0.085,B9V,-0.084,110.022928,-7.59644,-36.423991,0.00001397,0.00001461,-0.0000065,6.214250487,-0.318992741,1.33809E-07,-1.8229E-08,,106,Aqr,1,116722,,94.18895965,,,
119195,,164765,6734,Gl 700.1A,69Tau Oph,,18.051202,-8.181708,52.0291,21.73,-33.58,-38.4,5.24,1.659,dF3   J,0.38,0.690292,-51.492963,-7.404135,0.00000494,0.00004015,-0.00000279,4.72579369,-0.142797742,1.0535E-07,-1.6282E-07,Tau,69,Oph,1,119195,Gl 700.1,18.89731054,,,
7940,7955,10537,497,,Pi  Scl,,1.702389,-32.32697,65.8762,-74.79,-46.35,10,5.25,1.156,K1II/III,1.044,50.228449,23.996286,-35.227357,0.00001095,-0.00002124,-0.00001798,0.44568451,-0.564212067,-3.62592E-07,-2.24711E-07,Pi,,Scl,1,7940,,30.03308879,,,
10535,10559,13869,655,,7    Tri,,2.265635,33.358895,86.0585,-14.86,-33.25,-1,5.25,0.576,A0V,-0.004,59.601842,40.178525,47.321987,0.00000908,-0.00000135,-0.00001215,0.593141887,0.582222552,-7.20433E-08,-1.61201E-07,,7,Tri,1,10535,,51.23892387,,,
13108,13141,17848,852,,Nu  Hor,,2.817062,-62.806521,50.4541,94.53,29.02,31,5.25,1.736,A2V,0.101,17.06589,15.504933,-44.877574,-0.00000015,0.0000311,-0.00002496,0.737505024,-1.096180591,4.58294E-07,1.40693E-07,Nu,,Hor,1,13108,,17.60353954,,,
25139,25202,35337,1783,,8    Lep,,5.39171,-13.927352,505.0505,1.07,-0.92,18,5.25,-3.267,B2IV,-0.219,77.735249,484.000245,-121.56136,0.00000016,0.00001752,-0.00000662,1.411546407,-0.243078149,5.18751E-09,-4.46029E-09,,8,Lep,1,25139,,1765.224717,,,
31088,31165,46568,2399,,,,6.539271,-37.696702,83.7521,73.3,-77.42,39,5.25,0.635,G8III,0.982,-9.325038,65.610499,-51.213073,-0.0000312,0.00000803,-0.00004926,1.711977159,-0.657931564,3.55368E-07,-3.75343E-07,,,Col,1,31088,,48.52885002,,,
31608,31688,47536,2447,,,,6.629891,-32.339735,123.3046,108.96,64.13,79,5.25,-0.205,K1III,1.177,-17.102064,102.766231,-65.960745,-0.00007882,0.00007687,-0.00001083,1.735701378,-0.564434851,5.28253E-07,3.10911E-07,,,CMa,1,31608,,105.1961874,,,
37813,37921,62832,3008,,11    CMi,,7.771167,10.768252,92.4214,-30.87,-24.45,28,5.25,0.421,A1Vnn,0.018,-40.607872,81.207056,17.267783,-0.00000113,0.00003318,-0.00000541,2.034486749,0.187941449,-1.49662E-07,-1.18537E-07,,11,CMi,1,37813,,59.10170366,,,
39376,39487,66888,3170,,,,8.071164,-32.674829,641.0256,-5.31,7.48,36,5.25,-3.784,M2II,1.882,-278.449782,462.184804,-346.071032,-0.00000833,0.00004581,-0.00000031,2.113025786,-0.570283342,-2.57436E-08,3.62641E-08,,,Pup,1,39376,,2841.842468,MZ,5.348,5.138
50272,50414,89254,4042,,22Eps Sex,,10.293834,-8.068914,59.312,-160.25,2.78,15,5.25,1.384,F2III,0.336,-52.963388,25.367269,-8.325293,0.0000061,0.00004817,-0.00000136,2.694919486,-0.140829123,-7.76914E-07,1.34778E-08,Eps,22,Sex,1,50272,,24.34445184,,,
51354,51502,90089,4084,Gl 392.1,,,10.518048,82.558587,21.5008,-79.21,20.43,4.2,5.25,3.588,F2V,0.399,-2.577639,1.05352,21.319754,0.00000456,0.00000705,0.00000454,2.753618638,1.440919177,-3.84021E-07,9.90474E-08,,,Cam,1,51354,,3.197422303,,,
76299,76534,139641,5823,,54Phi Boo,,15.630441,40.353433,52.0291,60.45,59.57,-10,5.25,1.669,G8III-IV,0.886,-23.048982,-32.261828,33.688823,0.00002259,0.00000539,0.00000483,4.092039779,0.704300267,2.9307E-07,2.88804E-07,Phi,54,Boo,1,76299,,18.72405896,,,
86040,86305,159492,6549,Gl 683,Pi  Ara,,17.634871,-54.500434,44.5633,-49.68,-149.54,-3.3,5.25,2.005,A7V,0.195,-2.469939,-25.759605,-36.279846,-0.00000799,0.00002916,-0.00001601,4.616798552,-0.951212011,-2.40855E-07,-7.2499E-07,Pi,,Ara,1,86040,,13.74041975,,,
88057,88331,164852,6738,,96    Her,,18.039736,20.833632,288.1844,-1.85,-6.91,-15,5.25,-2.048,B3IV,-0.1,2.801853,-269.327362,102.494355,-0.0000027,0.00001088,-0.00001448,4.722791762,0.363615466,-8.96905E-09,-3.35006E-08,,96,Her,1,88057,,574.3809135,V820,5.267,5.237
89788,90067,169191,6885,,,,18.380288,17.826616,111.2347,72.52,16.06,-19,5.25,0.019,K3III,1.25,10.525321,-105.369477,34.053069,0.00003681,0.00002493,0.0000023,4.811948226,0.311133147,3.51587E-07,7.78611E-08,,,Her,1,89788,,85.58546212,,,
91769,92056,174980,7117,,,,18.762989,74.085553,96.8054,5.13,81.98,3,5.25,0.321,K0II-III,0.953,5.267032,-26.016412,93.095088,-0.00000481,0.00003591,0.0000135,4.91213897,1.293036822,2.48709E-08,3.9745E-07,,,Dra,1,91769,,64.80372942,,,
93608,93903,178475,7262,,18Iot Lyr,,19.121703,36.100157,274.7253,-0.64,-4.28,-18,5.25,-1.944,B6IV,-0.109,64.25245,-212.472082,161.86766,-0.00000415,0.00001078,-0.00001545,5.006050009,0.630066601,-3.10281E-09,-2.075E-08,Iot,18,Lyr,1,93608,,521.9152658,,,
104400,104738,201772,8104,,,,21.21751,-39.424922,32.9598,187.36,-114.38,-44,5.25,2.66,F5V,0.46,18.998208,-16.948933,-20.931417,-0.00001467,0.00005321,0.00001446,5.554731177,-0.688094694,9.08347E-07,-5.5453E-07,,,Mic,1,104400,,7.51622894,,,
111678,112031,214993,8640,,12    Lac,,22.691292,40.225449,411.5226,-0.75,-5.9,-15,5.25,-2.822,B2IIIv SB,-0.137,295.939224,-105.55747,265.759923,-0.00000438,-0.00000003,-0.00001889,5.940566336,0.702066524,-3.6361E-09,-2.8604E-08,,12,Lac,1,111678,,1171.655674,DD,5.3,5.19
113504,113864,218029,8779,,,,23.059128,67.20921,126.7427,23.13,10.24,-7,5.25,-0.265,K3III,1.248,47.614092,-11.971307,116.847261,-0.00000485,0.00001587,-0.00000416,6.036865656,1.173021996,1.12137E-07,4.96449E-08,,,Cep,1,113504,,111.1731727,,,
13132,13165,17543,836,,42Pi  Ari,,2.821544,17.464309,239.2344,3.65,-14.61,9,5.26,-1.634,B6V,-0.066,168.726694,153.65423,71.797054,0.0000074,0.00001247,-0.0000134,0.738678593,0.304809692,1.76957E-08,-7.08313E-08,Pi,42,Ari,1,13132,,392.2834625,,,
14257,14293,19107,925,,10Rho3Eri,,3.071254,-7.600857,41.5628,65.43,17.41,15,5.26,2.166,A8V,0.193,28.582744,29.669528,-5.49758,0.00000138,0.00002043,0.00000145,0.804052487,-0.13265998,3.17214E-07,8.44061E-08,Rho-3,10,Eri,1,14257,,11.84677118,,,
20211,20261,27459,1356,,58    Tau,,4.343419,15.095453,46.9484,108.79,-20.67,36,5.26,1.902,F0V,0.225,19.048181,41.132174,12.226757,-0.00000701,0.00004377,0.00000505,1.137104417,0.263465362,5.27429E-07,-1.00211E-07,,58,Tau,1,20211,,15.10775732,V696,5.267,5.247
20216,20266,27022,1327,,,,4.344541,65.140441,97.9432,-28.52,-4.7,-19,5.26,0.305,G5III,0.82,17.291717,37.367918,88.867724,0.00000971,-0.00001126,-0.00001857,1.137398222,1.136915178,-1.38269E-07,-2.27862E-08,,,Cam,1,20216,,65.76578374,,,
27318,27386,38710,1999,,52    Ori,,5.800065,6.454156,165.0165,4.05,-22.2,43,5.26,-0.828,A5V,0.234,8.578792,163.746456,18.54925,-0.00000084,0.0000458,-0.0000127,1.518453479,0.112646276,1.9635E-08,-1.07629E-07,,52,Ori,1,27318,,186.7239388,,,
31357,31434,46553,2398,,49    Aur,,6.586684,28.022314,113.3787,-0.41,-12.46,17,5.26,-0.013,A0Vnn,-0.008,-15.312312,98.908595,53.26713,-0.00000262,0.00001838,0.00000212,1.724389775,0.489081637,-1.98774E-09,-6.04078E-08,,49,Aur,1,31357,,88.14547044,,,
45196,45328,79846,3679,,,,9.238335,-55.569629,196.0784,-32.89,29.44,9,5.26,-1.202,G8II/III,0.98,-83.127976,73.351759,-161.728259,-0.00000052,0.00004216,0.00000823,2.4185904,-0.969872998,-1.59455E-07,1.42729E-07,,,Vel,1,45196,,263.511759,,,
45500,45631,80456,3703,,,,9.301633,-51.050859,134.2282,-21,14.83,57,5.26,-0.379,B7/B8III,-0.062,-64.186624,54.77318,-104.390242,-0.00002471,0.00003905,-0.00003927,2.435161771,-0.891005577,-1.01811E-07,7.18979E-08,,,Vel,1,45500,,123.4809608,,,
48743,48883,86360,3937,,27Nu  Leo,,9.970382,12.4448,153.1394,-25.28,-16.07,14,5.26,-0.665,B9IV,-0.035,-128.922972,75.772613,33.001404,-0.00000476,0.00002457,-0.00000856,2.61023997,0.217202739,-1.22561E-07,-7.79096E-08,Nu,27,Leo,1,48743,,160.6941253,,,
49557,49698,88323,3995,,,,10.145223,-65.815438,113.2503,-62.86,38.98,0.3,5.26,-0.01,K0III,0.973,-41.032817,21.654181,-103.310384,-0.00000127,0.00003969,0.00000849,2.656013047,-1.148696087,-3.04754E-07,1.8898E-07,,,Car,1,49557,,87.90225168,,,
53000,53154,94367,4250,,,,10.875236,-57.240405,100000,-6.77,3.63,-24,5.26,-14.74,B9Ia,0.13,-51782.47122,15704.56484,-84094.84096,-0.00045094,0.00356628,0.00097285,2.847130059,-0.99903354,-3.28219E-08,1.75987E-08,,,Car,1,53000,,68548822.65,V524,5.306,5.226
56404,56573,100825,4466,,,,11.598771,-47.641643,61.8047,33.95,-50.42,5,5.26,1.305,A7m,0.257,-41.412386,4.36606,-45.670321,0.00000661,-0.00001092,-0.00001396,3.036551141,-0.831503525,1.64594E-07,-2.44443E-07,,,Cen,1,56404,,26.18183008,,,
56805,56975,101484,4495,,92    Leo,,11.679742,21.35273,82.7815,-61.09,-46.02,9,5.26,0.67,K1III,0.984,-76.82833,6.456703,30.141479,-0.00001319,0.00002571,-0.00001385,3.057749207,0.372675435,-2.96173E-07,-2.23111E-07,,92,Leo,1,56805,,46.98941086,,,
57909,58082,103462,4558,,,,11.911816,-25.713887,87.7193,48.96,73.58,-11,5.26,0.545,G8III,0.883,-79.011474,1.824414,-38.059386,-0.00000392,-0.00002073,0.00003307,3.118506039,-0.448791999,2.37365E-07,3.56726E-07,,,Hya,1,57909,,52.72298614,,,
67489,67703,120642,5207,,,,13.868021,-52.81153,79.6813,-39.41,-27.33,27,5.26,0.753,B9Vn,-0.084,-42.51707,-22.626012,-63.478425,-0.00001446,0.00000955,-0.00002838,3.630639501,-0.921735079,-1.91065E-07,-1.325E-07,,,Cen,1,67489,,43.53113592,,,
68848,69068,123782,5300,,13    Boo,,14.138145,49.458167,168.3502,-59.54,60.28,-13,5.26,-0.871,M2III,1.637,-92.727228,-58.104765,127.934546,0.0000132,0.00006562,0.00002187,3.701357649,0.863207857,-2.88658E-07,2.92246E-07,,13,Boo,1,68848,,194.2674323,CF,5.289,5.209
75599,75828,137709,5742,,,,15.490075,-46.732704,335.5705,-8.29,-5.56,-28,5.26,-2.369,K4III,1.731,-140.489282,-182.107466,-244.350209,0.00000533,0.00002899,0.00001465,4.055292243,-0.815639556,-4.01911E-08,-2.69556E-08,,,Lup,1,75599,,771.9692476,,,
76191,76425,139195,5802,,16    Ser,,15.608216,10.010176,70.8717,46.67,-114.73,8,5.26,1.008,K0p,0.925,-40.901675,-56.551742,12.31915,0.00000425,-0.00002148,-0.0000374,4.086221502,0.17471053,2.26263E-07,-5.56227E-07,,16,Ser,1,76191,,34.41913883,,,
79919,80161,148293,6126,,,,16.363536,69.109391,89.9281,-18.48,-10.59,-8,5.26,0.491,K2III,1.115,-13.321908,-29.168778,84.016424,-0.00000791,0.00000208,-0.00000929,4.283963774,1.206186422,-8.95936E-08,-5.13418E-08,,,Dra,1,79919,,55.4115119,,,
92963,93256,176527,7181,,,,18.995966,26.230404,99.2063,85.85,-11.33,-24,5.26,0.277,K2III,1.228,22.941617,-85.982231,43.847296,0.00003484,0.00002959,-0.00001574,4.97313234,0.457806921,4.16213E-07,-5.49294E-08,,,Lyr,1,92963,,67.48387309,,,
108578,108924,209772,8416,,18    Cep,,22.064709,63.11992,130.039,36.7,58.29,-4,5.26,-0.31,M5III,1.557,51.407668,-28.530067,115.988875,-0.00001905,0.00003703,0.00001296,5.77652723,1.101650435,1.77927E-07,2.82598E-07,,18,Cep,1,108578,,115.8777356,MO,5.329,5.209
6985,6999,9057,430,,49    And,,1.501695,47.007274,90.1713,0.64,-42.53,-11,5.27,0.495,K0III,0.999,56.797277,23.555739,65.954848,0.00000537,0.00000253,-0.00002091,0.393142858,0.820431698,3.10281E-09,-2.06191E-07,,49,And,1,6985,,55.20774393,,,
9706,9727,12230,581,,47    Cas,,2.085315,77.281341,33.1565,138.9,-47.56,-26,5.27,2.667,F0Vn,0.345,6.238652,3.790315,32.342708,-0.00001022,0.00001991,-0.00002762,0.54593422,1.348813847,6.73406E-07,-2.30577E-07,,47,Cas,1,9706,,7.467925899,,,
10296,10320,13709,652,Gl 89,Mu  For,,2.21513,-30.723825,98.2318,15.32,7.15,10,5.27,0.309,A0V,-0.013,70.638004,46.271701,-50.186714,0.00000481,0.00001187,-0.0000023,0.579919748,-0.536231907,7.42735E-08,3.46642E-08,Mu,,For,1,10296,,65.5239394,,,
11710,11738,15694,737,Wo 9083,,,2.525027,2.267182,140.8451,22.75,-10.4,26.1,5.27,-0.474,K3III,1.271,111.088924,86.403787,5.571765,0.00001174,0.00002881,-0.00000604,0.661050405,0.039569784,1.10295E-07,-5.04206E-08,,,Cet,1,11710,,134.7721014,,,
11729,11757,16522,776,,Mu  Hyi,,2.527834,-79.109382,87.0322,137.14,-54.42,-15,5.27,0.572,G4III,0.981,12.971865,10.105208,-85.464589,-0.00005563,0.00003001,0.00001073,0.661785273,-1.380719181,6.64873E-07,-2.63836E-07,Mu,,Hyi,1,11729,,51.42804319,,,
15588,15627,20756,1005,,61Tau1Ari,,3.353784,21.147086,156.0062,21.68,-22.41,14,5.27,-0.696,B5IV,-0.067,92.927779,111.95896,56.281371,-0.00000018,0.00002545,-0.00001064,0.878018681,0.369086278,1.05108E-07,-1.08647E-07,Tau-1,61,Ari,1,15588,,165.3484012,Tau-1,5.305,5.235
20590,20641,27946,1388,,67Kap2Tau,,4.423614,22.199998,45.3926,112.45,-47.06,32,5.27,1.985,A7V,0.25,16.856604,38.499384,17.151282,-0.00000894,0.00004127,0.00000278,1.158099422,0.387463059,5.45173E-07,-2.28153E-07,Kap-2,67,Tau,1,20590,,13.99587323,,,
30000,30073,44112,2273,,7    Mon,,6.328555,-7.822908,267.3797,-4.31,0.7,29,5.27,-1.866,B2.5V,-0.177,-22.756702,263.912268,-36.393538,0.00000303,0.00002988,-0.00000314,1.656811851,-0.13653551,-2.08955E-08,3.3937E-09,,7,Mon,1,30000,,485.7356733,,,
32451,32537,49591,2518,,,,6.789278,-37.929698,99.4036,-9.92,-10.57,47,5.27,0.283,B8/B9V,-0.078,-16.086272,76.738558,-61.103068,-0.00000246,0.00003502,-0.00003356,1.777428835,-0.661998115,-4.80935E-08,-5.12448E-08,,,Pup,1,32451,,67.11197197,,,
